time,topic,related,emotion,content,comment
1494.00000,5,2,0.0,5,SourPls
1496.00000,8,2,0.0,5,Can I get a Leroooooy Jennnnkins one time HSDOGDOG
1497.00000,6,1,0.0,1,doomsayer?
1498.00000,8,1,0.0,5,Only one bolt?
1498.33333,8,1,1.0,5,please dont copy and paste messages :)
1498.66667,6,1,2.0,5,Draelach I like how dog doesn't realize that all his viewers are me on different accounts. Dont believe me? watch me post this on my other accounts Kappa
1500.00000,6,2,0.0,5,WINDFURY
1500.50000,6,2,0.0,5,WINDFURY
1501.00000,4,2,0.0,5,windfury yea
1502.00000,6,1,0.0,5,Windfury?
1504.00000,6,2,0.0,5,windfury
1504.50000,8,2,0.0,5,didnt you have windfury
1506.00000,5,1,-1.0,5,arcane golem?
1507.00000,,2,0.0,5,MALYGOD
1507.25000,10,1,1.0,2,Kappa
1507.50000,9,2,0.0,5,needs executus
1507.75000,8,1,1.0,5,who need winfury lul
1508.00000,6,2,0.0,5,WINDFURY
1508.50000,6,2,0.0,5,WINDFURY
1509.00000,5,1,0.0,5,SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE
1509.50000,6,2,0.0,5,Windfury Hammer
1510.00000,9,1,0.0,5,WHAT THE *** IS OTK SHAMAN?!
1512.00000,,2,0.0,5,Okillfollow because of ellow
1512.50000,5,2,0.0,5,SourPls
1514.00000,6,2,0.0,5,windfury
1515.00000,6,1,2.0,5,nice OTK without windfury Kappa
1515.50000,6,1,0.0,5,windfury for leyroy?
1516.00000,6,1,1.0,5,WINDFURY Kappa
1517.00000,5,1,0.0,5,"@HSdogdog, thalnos over gnomish?"
1517.50000,6,2,0.0,5,WINDFURY
1518.00000,8,2,0.0,5,Needs Malygos
1518.50000,10,1,0.0,2,🔨 SMOrc 🔪
1520.00000,10,2,2.0,2,GivePLZ FrankerZ TakeNRG
1520.25000,,2,0.0,5,RarePepe
1520.50000,8,2,-1.0,5,wind furry OpieOP
1520.75000,4,2,0.0,5,wf doomsayer maly
1522.00000,9,1,0.0,5,finley?
1523.00000,9,1,0.0,5,"@HSdogdog, why aren't you running ecks dee?"
1524.00000,10,1,1.0,2,Kappa
1524.33333,6,1,0.0,5,Did u have a doom hammer ?
1524.66667,6,1,1.0,5,Leroy OTK in 2016 LUL
1525.00000,6,1,1.0,5,its OTK shaman ? PogChamp
1525.50000,1,2,0.0,5,No copypasta allowed FeelsBadMan
1528.00000,3,1,0.0,5,doomsayers?
1531.00000,1,2,-1.0,5,ENTER 1 IF UR RETARDED
1532.00000,8,2,0.0,1,Needs hogger
1533.00000,8,1,1.0,5,WIND HENTAI Kappa
1533.50000,8,2,0.0,5,THALNOS
1535.00000,,2,0.0,5,1
1535.33333,,2,0.0,5,1
1535.66667,9,2,0.0,5,CHEESY DECKS IN 2016 FeelsGoodMan
1537.00000,8,1,0.0,5,@HSdogdog thalnos?
1537.50000,8,1,0.0,5,no bloodmage?
1538.00000,6,1,0.0,5,@hsdogdog doomsayer?
1539.00000,6,2,0.0,5,Card draw + spel dmge
1539.25000,,2,0.0,5,1
1539.50000,5,1,0.0,5,SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE SourPls NO SourPls MODS SourPls HERE
1539.75000,,2,0.0,5,mellow*
1540.00000,,2,0.0,5,1
1541.00000,,2,0.0,5,2
1541.33333,2,2,-1.0,5,portal is bad w/o spelldmg
1541.66667,2,2,0.0,5,otk (puke)
1542.00000,8,1,1.0,5,u need bools Kappa
1542.50000,6,1,2.0,5,I like how dog doesn't realize that his viewers are all KappaPride. Watch.
1543.00000,6,1,0.0,5,HOW DO U OTK WITH THIS?
1544.00000,2,1,-2.0,5,cam froze? WutFace
1544.33333,8,1,-1.0,5,So this deck does 24 damage max?
1544.66667,8,2,0.0,5,THALNOS
1545.00000,8,2,0.0,5,Thalnos
1545.50000,6,1,1.0,5,replace windfury and leeroy Kappa
1546.00000,8,1,1.0,5,BLOODMAGE Kappa
1546.50000,2,2,-1.0,5,rip cam
1549.00000,,2,0.0,5,12
1549.50000,2,2,-1.0,5,a terrible darkness has come back to our world BibleThump
1551.00000,9,2,0.0,5,spirit claws if you're running thalnos + drakes
1551.50000,5,2,0.0,5,af
1552.00000,2,2,-1.0,5,rip cam
1552.25000,2,1,0.0,5,cam rip LUL
1552.50000,9,1,0.0,5,@HSdogdog just play Maly OTK
1552.75000,2,1,-1.0,1,"whats the logic behind double lava shock? one of at most, but maybe thats just the rank 10 player in me thinking"
1553.00000,7,2,0.0,5,CAM MUTED
1553.25000,7,1,0.0,5,weapon?
1553.50000,10,1,-1.0,2,WutFace
1553.75000,6,2,-1.0,5,wtf this isnt OTK
1555.00000,6,1,1.0,5,Spell D PogChamp
1559.00000,2,2,0.0,5,potato cam
1561.00000,8,1,0.0,5,sex is pretty sick? Kappa
1562.00000,,2,0,3,!uptime
1562.50000,,2,0,3,Try using /uptime if you have BTTV installed!
1563.00000,8,2,-1.0,5,wheres OTK DansGame
1564.00000,7,1,0.0,5,"@HSdogdog, mic muted"
1566.00000,8,1,0.0,5,TONS OF DAMAGE PogChamp
1568.00000,,2,0.0,5,48
1570.00000,6,2,0.0,5,LEEEROYYYYYYYYYYYYYYYYYY
1571.00000,5,1,-1.0,5,why theres no good streamer online WutFace
1571.50000,,2,0.0,5,69
1572.00000,7,2,0.0,5,mic
1574.00000,,2,0.0,5,69
1574.33333,7,2,0.0,5,mic muted
1574.66667,8,1,1.0,5,52 PogChamp
1575.00000,3,1,1.0,5,NA math LUL
1575.50000,8,2,0.0,5,a lot
1576.00000,8,1,1.0,5,100 PogChamp
1576.25000,3,1,1.0,5,NA Math Kappa
1576.50000,8,2,-1.0,5,ewwwww sex DansGame
1576.75000,9,2,0.0,5,LMAO
1577.00000,,2,0.0,5,69
1577.50000,,2,0.0,5,48
1579.00000,,2,0.0,5,420
1579.50000,10,1,1.0,2,LUL
1580.00000,7,2,0.0,5,mic muted
1580.33333,10,2,-1.0,2,BrokeBack 👌
1580.66667,2,2,1.0,5,NA math xD
1581.00000,,2,0.0,5,over 9000
1581.25000,5,2,1.0,5,ıf you have 80 gold guest whisper me (eu)
1581.50000,8,2,0.0,5,Bc ED has huge overload
1581.75000,2,2,0.0,1,Jesus Christ dog
1582.00000,10,1,1.0,2,LUL
1582.25000,5,1,0.0,5,@hsdogdog No claws if playing drake and thalnos?
1582.50000,10,1,1.0,2,LUL
1582.75000,9,2,0.0,5,holy *** why are you so bad at math
1585.00000,,2,0.0,5,1080
1585.50000,3,1,1.0,5,Na math LUL 123
1586.00000,7,1,1.0,5,24x2 NA EleGiggle
1586.33333,10,1,1.0,2,LUL
1586.66667,3,2,-1.0,5,MATHS BrokeBack
1587.00000,8,1,0.0,5,fatique warrior Kappa
1587.50000,10,1,1.0,2,LUL
1589.00000,3,2,0.0,5,math skills on point
1589.50000,3,2,0.0,5,haHAA !
1590.00000,,2,0.0,5,ñ3t deçkïñg 2∅16
1590.50000,,2,0.0,5,48
1594.00000,3,2,0.0,5,NA MATH
1595.00000,3,2,0.0,5,MATH BOYS
1595.50000,7,2,0.0,5,mic
1596.00000,6,2,0.0,5,wtf i thought dog was smart
1596.33333,6,1,2.0,5,need like 6 thaurasan ticks LUL
1596.66667,8,2,0.0,5,OpieOP KKona
1597.00000,3,2,-1.0,5,amth so hard
1597.50000,3,2,-1.0,5,God you're so bad at math
1599.00000,1,1,1.0,5,no way its 48 LUL
1600.00000,2,1,2.0,5,SOMETHING LIKE THAT Kappa
1600.50000,3,2,0.0,5,Na math
1601.00000,3,1,-1.0,5,@hsdogdog doomsayers? lava shock?
1602.00000,8,2,0.0,5,29 for sure
1602.25000,,1,0.0,5,Cereal?
1602.50000,8,2,0.0,5,oh
1602.75000,7,2,0.0,5,NA MATH FEELSBADMAN
1603.00000,,2,0.0,5,420
1604.00000,1,2,-2.0,5,ResidentSleeper TANK UP
1605.00000,2,2,0.0,5,dogs cant into math OhMyDog
1606.00000,3,1,1.0,5,Rank 477 PogChamp
1606.50000,3,1,-1.0,5,Guys stop he majored in Bio not maths BibleThump
1609.00000,8,1,1.0,5,\ Kappa / 🔫 WutFace TURN GOLDEN
1609.33333,7,2,-1.0,5,24 x 2 BrokeBack
1609.66667,3,1,0.0,5,no doomsayers?
1610.00000,6,2,0.0,5,somewhere around 47ish
1611.00000,5,1,1.0,5,48 damage not good enough vs 100 armour Kappa
1612.00000,7,2,0.0,5,just need emp for 4 turns
1614.00000,10,1,1.0,2,LUL
1615.00000,9,2,0.0,5,tfw worgen otk is the same deck but better
1616.00000,10,1,1.0,2,Kappa
1617.00000,9,1,0.0,5,"@HSdogdog, shouldn't you be running leeroy? ecks deeeeee"
1619.00000,6,2,1.0,5,you smart
1619.50000,8,1,-1.0,5,always run spirit wolf if you're running wrath of air totem FailFish Kappa
1620.00000,9,1,1.0,5,But he doesn't even have rockbaiter LUL
1621.00000,2,2,0.0,5,"@HSdogdog, ily"
1623.00000,,2,0.0,5,123
1623.50000,2,2,-1.0,5,math NotLikeThis
1624.00000,6,2,-2.0,5,Concede FailFish
1625.00000,7,1,-1.0,5,i just won a 99% lost game with 2 call of the wild back to back 0-0
1625.50000,8,1,0.0,5,No loot hoarders?
1626.00000,6,2,0.0,5,LEEEROOOOOOOOOOOY
1626.25000,3,2,-1.0,5,NA math BrokeBack
1626.50000,5,2,-1.0,5,Here comes ResidentSleeper
1626.75000,2,1,-2.0,1,"@Hsdogdog, why double lava shock? just cause ED is so expensive?"
1627.00000,3,1,-2.0,5,BrokeBack MATH BrokeBack
1628.00000,,2,0.0,5,3
1628.50000,2,1,0.0,5,CAM FROZE LUL
1629.00000,6,1,-1.0,5,4/7/7 dog WutFace
1631.00000,7,2,-1.0,5,Camera frozen
1632.00000,3,2,-1.0,5,MORE NA MATHS BrokeBack
1632.50000,6,2,-2.0,5,ResidentSleeper tank up more armor
1633.00000,8,1,1.0,5,\ Kappa / 🔫 WutFace TURN GOLDEN
1634.00000,,2,0,3,!deck
1634.25000,10,2,-1.0,2,NotLikeThis
1634.50000,,2,0,3,Decklists from stream! http://imgur.com/a/bNYjT (Partially Updated 9/15/16)
1634.75000,7,1,-1.0,1,also @Hsdogdog camera dying again
1636.00000,8,2,-2.0,5,I *** hate rk9 mode because it shows how uncreative I am
1638.00000,2,2,-1.0,5,do with fingers NotLikeThis
1639.00000,7,2,0.0,5,CAM MUTED
1639.50000,6,2,-1.0,5,didn't put in Leeroy FailFish
1640.00000,10,2,1.0,2,VoHiYo
1640.25000,2,1,2.0,5,nice cam lul
1640.50000,7,1,1.0,5,camera lagging LUL
1640.75000,5,2,0.0,5,prerecorded
1641.00000,2,1,-1.0,5,5+1+1+5 NotLikeThis
1641.33333,2,2,-1.0,5,CAM NotLikeThis
1641.66667,5,2,0.0,5,Deck
1642.00000,6,2,0.0,5,"my IQ just went up by 100%, it's a 2 now"
1642.50000,2,1,1.0,5,CAM LUL
1644.00000,10,1,1.0,2,Kappa
1644.50000,3,2,0.0,5,Well. He will prob armor out of range
1645.00000,6,1,0.0,5,CONCEDE DECK LUL
1645.50000,5,2,0.0,5,hi dog
1646.00000,10,2,1.0,2,VoHiYo
1648.00000,2,2,-1.0,5,rip cam
1648.50000,6,1,1.0,5,forgot leeroy LUL
1649.00000,3,2,0.0,5,FrankerZ math
1649.50000,3,2,0.0,5,not me
1650.00000,5,2,0.0,5,deck!
1651.00000,10,1,1.0,2,Kappa
1652.00000,8,1,0.0,5,What combo is it?
1652.25000,10,2,1.0,2,VoHiYo
1652.50000,7,2,-1.0,5,CAMERA LAG FeelsBadMan
1652.75000,7,2,0.0,5,CAM MUTED
1653.00000,6,1,2.0,5,NICE ROCKBITERS LUL
1653.50000,7,2,-1.0,5,CAM BrokeBack
1654.00000,3,1,1.0,5,OK next match LUL
1654.50000,2,2,-1.0,5,rip cam
1655.00000,7,2,-1.0,5,CA MUTED FailFish
1656.00000,6,1,2.0,5,VoHiYo SourPls VoHiYo
1656.33333,10,2,0.0,2,TTours
1656.66667,10,2,0.0,2,TTours
1657.00000,10,2,1.0,2,VoHiYo
1658.00000,2,2,-1.0,5,rip cam
1659.00000,2,1,0.0,5,Cam died LUL
1659.50000,,2,0,3,!deck
1662.00000,9,2,0.0,1,moon2WHY
1663.00000,5,2,-1.0,5,Shoe on head or prerecorded SwiftRage
1663.33333,10,2,0.0,2,TTours
1663.66667,6,2,1.0,5,looks like a meme deck
1664.00000,,2,0.0,5,Plop
1664.33333,10,1,-1.0,2,WutFace
1664.66667,10,1,1.0,2,Lul
1665.00000,3,2,1.0,5,Lol math skills
1667.00000,3,2,1.0,5,WE BACK Kreygasm
1668.00000,3,1,-1.0,5,cam not frozen he's just thinking so hard his thoughts are coming out from his brain as words in the air FailFish
1668.50000,3,2,0.0,5,Combo vs combo!!!!
1669.00000,10,1,-1.0,2,WutFace
1670.00000,5,2,-1.0,5,SHIRT OFF SwiftRage
1670.33333,5,2,0.0,5,ZOOM OUT FeelsGoodMan
1670.66667,5,2,0.0,5,SourPls
1673.00000,7,2,-1.0,5,can't lag
1675.00000,7,2,-1.0,5,cant lag
1675.50000,5,1,0.0,1,@HSdogdog have you tried the brawl yet?
1677.00000,8,2,1.0,5,wonder if they will ever make a totem with battlecry
1678.00000,7,2,-1.0,5,cant lag
1679.00000,7,1,0.0,5,cant lag LUL
1680.00000,3,2,-1.0,5,cant lag dogdogPls
1681.00000,7,2,-1.0,5,cant lag
1682.00000,6,1,0.0,5,"@HSdogdog Only need 1 rockbiter, so only 3 reductions."
1683.00000,2,2,0.0,5,"cam,"
1684.00000,6,2,-2.0,5,stfu idiots i mistyped FailFish
1684.25000,5,2,0.0,5,SourPls
1684.50000,7,2,-1.0,5,CANT LAG
1684.75000,7,2,-1.0,5,cant lag
1685.00000,7,2,-1.0,5,cant lag
1685.33333,6,2,0.0,5,PepePls
1685.66667,6,2,2.0,5,VoHiYo PepePls VoHiYo
1686.00000,7,2,-1.0,5,cant lag
1686.50000,1,2,-1.0,5,rip stream
1687.00000,7,2,-1.0,5,CANT LAG
1689.00000,2,2,0.0,5,"cam,"
1689.50000,10,1,0.0,2,NomNom NomNom NomNom NomNom NomNom NomNom NomNom NomNom NomNom NomNom NomNom
1690.00000,7,1,0.0,5,CANT LAG EleGiggle
1691.00000,7,2,0.0,5,YOUR CANT IS LAGGING
1692.00000,7,1,1.0,5,cant lag EleGiggle LUL
1693.00000,7,2,-1.0,5,Cant lag 🤔
1696.00000,3,2,0.0,5,cant lag MingLee
1696.50000,6,1,1.0,5,"Thor_HS, LUL"
1698.00000,7,1,1.0,5,EleGiggle CANT LAG EleGiggle
1699.00000,7,1,-2.0,5,cant lag DansGame
1700.00000,3,2,-1.0,5,CANT LAG ULU
1700.33333,10,1,1.0,2,LUL
1700.66667,2,1,3.0,5,"@Thor_HS, CANT LAG LUL LUL LUL LUL"
1701.00000,8,2,0.0,5,only need 3 reduced
1701.50000,7,2,-1.0,5,*** lag
1702.00000,2,1,0.0,5,"cannot lag, cam OP PogChamp"
1702.50000,2,2,0.0,5,SONG NAME
1709.00000,9,2,0.0,5,no chill
1710.00000,7,1,-1.0,5,cyka 🤔 cant lag? 🤔
1711.00000,7,2,2.0,5,Press xd for xd
1716.00000,10,1,1.0,2,Kappa
1717.00000,2,1,2.0,1,"@Thor_HS, was so excited to tell dog about his cam that he didn't english good LUL"
1717.33333,2,2,1.0,5,xd
1717.66667,2,1,0.0,5,"@Thor_HS, HEY FAG! CANT LAG LUL !!!"
1719.00000,3,1,1.0,5,1 = close LUL
1719.25000,6,2,0.0,5,PepePls
1719.50000,2,2,1.0,5,xd
1719.75000,9,2,0.0,5,"Dicking bimbos, dicking bimbos, dicking bimbosKippa Kippa Kippa"
1720.00000,2,2,1.0,5,xd
1720.50000,2,2,1.0,5,fox&dog XD
1721.00000,2,2,1.0,5,xd
1722.00000,9,1,-2.0,5,wtf is this song WutFace
1723.00000,8,1,0.0,5,Just need to Thalnos 4 combo cards for it.
1727.00000,2,1,3.0,5,xd thanks it worked Kappa
1728.00000,5,2,0.0,5,SourPls 🔫
1728.50000,,2,0.0,5,ChewPls
1729.00000,10,1,-1.0,2,WutFace
1729.33333,2,2,1.0,5,xDDDDDDDDDDDDDDDDD
1729.66667,10,2,1.0,2,VoHiYo
1730.00000,10,1,-1.0,2,WutFace
1731.00000,10,1,-1.0,2,WutFace
1734.00000,2,1,-1.0,5,Mikecheal Please don't copy my name with my pasta! It triggers me! BibleThump
1734.33333,10,2,-1.0,2,BrokeBack
1734.66667,8,2,0.0,5,Elvish WutFac
1735.00000,6,2,0.0,5,PepePls
1735.33333,10,1,-1.0,2,WutFace
1735.66667,,2,0.0,5,MELLOGANG
1736.00000,10,1,-1.0,2,WutFace
1736.33333,8,1,0.0,5,"@Hsdogdog, Only 4 cards to thalnos for 10 mana combo"
1736.66667,7,2,-1.0,1,"@Joshpwn, how was that necessary DansGame"
1737.00000,10,1,-1.0,2,WutFace
1738.00000,10,1,-1.0,2,WutFace
1738.20000,10,1,-1.0,2,WutFace
1738.40000,9,1,-1.0,5,skip pls WutFace
1738.60000,,2,0.0,5,Rope Coach
1738.80000,8,1,-1.0,5,Elvish WutFace
1739.00000,6,1,1.0,5,"@Yhorik, more like im trying to help him LUL FailFish"
1739.50000,10,1,-1.0,2,WutFace
1740.00000,,2,0,3,!playlist
1740.50000,,2,0,3,Enjoying what you're listening to? Check out dogs playlist here: https://www.youtube.com/playlist?list=PLI5x9vOU7KzXZOUzNbA8j_vf-j24baJ5f (Note : Some songs may have been requested through a donation and will not appear in the playlist above)
1741.00000,7,1,0.0,5,why his camera framerate so low?
1742.00000,10,1,-1.0,2,WutFace
1742.50000,10,1,-1.0,2,WutFace
1743.00000,6,2,0.0,5,PepePls 🔫
1744.00000,8,2,0.0,5,ELVISH
1746.00000,3,2,1.0,5,got roped Kreygasm
1747.00000,8,1,1.0,5,@osvaldo140 thalnos 4 cards? Kappa
1747.50000,5,2,-1.0,5,not me i only play mage and rogue
1752.00000,1,2,0.0,5,VoteYea for Dog VoteNay for Cat
1753.00000,2,2,-1.0,1,"@Thor_HS, NotLikeThis"
1754.00000,3,2,1.0,5,Keep roping him Kreygasm
1757.00000,6,2,1.0,5,*** biter KappaPride
1758.00000,8,1,1.0,5,Emperor Thalnos @endiiik Kappa
1760.00000,8,1,0.0,5,"@Yhorik, He doesnt get twitch spam FailFish Its okay kid, one day LUL"
1773.00000,2,2,0.0,5,I HAVE ED
1773.16667,,2,0.0,5,LEEDLEE
1773.33333,8,2,0.0,5,🚗 is that one
1773.50000,6,2,1.0,5,@osvlado140 KappaPride
1773.66667,3,1,0.0,5,decklist?
1773.83333,9,2,0.0,5,yep
1776.00000,2,2,1.0,5,"@endiiik, KappaPride"
1780.00000,3,2,-1.0,5,this deck is trash
1783.00000,5,2,1.0,5,80 gold mission= OneFeaR#2491
1785.00000,5,1,0.0,5,ME GO FACE? SMOrc
1787.00000,10,1,1.0,2,LUL
1788.00000,10,2,1.0,2,VoteYea
1795.00000,3,2,-1.0,5,ur trash
1797.00000,5,2,1.0,5,TIME TO DROP A DONATION THEN GET BACK TO STREAMING ;)
1797.50000,10,1,1.0,2,LUL GG
1798.00000,10,2,0.0,2,gg
1798.33333,10,2,-1.0,2,ResidentSleeper
1798.66667,5,1,1.0,5,ready?
1799.00000,10,2,0.0,2,gg
1799.50000,10,2,0.0,2,gg
1800.00000,5,2,0.0,5,This deck is so BAUS
1800.33333,10,1,1.0,2,GG LUL
1800.66667,10,1,1.0,2,LUL
1801.00000,10,2,-1.0,2,ResidentSleeper
1801.50000,10,2,0.0,2,gg
1802.00000,10,1,1.0,2,LUL
1804.00000,9,2,0.0,5,sniper
1805.00000,10,1,1.0,2,LUL
1805.33333,10,1,1.0,2,LUL
1805.66667,5,1,1.0,5,you all ready?
1806.00000,10,2,-1.0,2,ResidentSleeper
1807.00000,6,1,-1.0,5,ResidentSleeper night dog
1807.50000,10,2,-1.0,2,ResidentSleeper
1809.00000,10,2,-1.0,2,ResidentSleeper
1810.00000,10,2,-1.0,2,ResidentSleeper
1812.00000,6,1,2.0,5,"@Yhorik, dont answer thats what i though LUL btfo AGAIN! LUL"
1813.00000,8,2,1.0,5,2 mana 4 armor SeemsGood
1813.33333,10,2,-1.0,2,ResidentSleeper
1813.66667,5,2,-1.0,5,ResidentSleeper TIME
1814.00000,1,2,0.0,5,u are actually done
1816.00000,5,1,1.0,5,everyonee READY!!????
1816.50000,10,2,-1.0,2,ResidentSleeper
1818.00000,5,2,0.0,5,Welcome to the ResidentSleeper
1819.00000,2,2,0.0,5,tap last
1819.33333,10,2,-1.0,2,ResidentSleeper
1819.66667,10,2,-1.0,2,ResidentSleeper
1820.00000,10,2,0.0,2,gg
1822.00000,10,2,-1.0,2,ResidentSleeper
1825.00000,,1,0.0,5,where am i? tgt
1827.00000,10,2,-1.0,2,ResidentSleeper
1830.00000,6,1,0.0,5,Still win able?
1832.00000,10,2,-1.0,2,ResidentSleeper
1833.00000,9,2,-1.0,5,concede pls
1835.00000,6,1,0.0,5,concede shaman back in the meta Kreygasm
1837.00000,1,2,0.0,5,VoteYea or VoteNay Shirtless Stream dogdogWink
1838.00000,10,2,-1.0,2,ResidentSleeper
1839.00000,8,1,-1.0,5,how much damage with the full combo?
1839.50000,,2,0.0,5,+4
1843.00000,7,2,0.0,1,"@Joshpwn, I just cant figure out your autism 🤔"
1847.00000,5,2,0.0,5,you got this FrankerZ i believe in you
1848.00000,6,2,0.0,5,IT's still winnable its a 48 dmge combo.
1848.50000,,2,0.0,5,48 damge
1850.00000,,2,0,3,!playlist
1850.33333,,2,0,3,Enjoying what you're listening to? Check out dogs playlist here: https://www.youtube.com/playlist?list=PLI5x9vOU7KzXZOUzNbA8j_vf-j24baJ5f (Note : Some songs may have been requested through a donation and will not appear in the playlist above)
1850.66667,5,2,-1.0,5,any justicar subs in chat ResidentSleeper
1855.00000,3,2,0.0,5,HAhaa
1856.00000,2,2,0.0,5,"DUEL AsmodaiTV, @HSdogdog"
1857.00000,10,2,-1.0,2,ResidentSleeper
1857.33333,3,2,0.0,5,haHAA
1857.66667,10,2,-1.0,2,ResidentSleeper /
1859.00000,3,1,1.0,5,"@Yhorik, You're !!!! LUL"
1859.50000,5,1,3.0,5,IM 36 WINS FROM GOLDEN DRUID PogChamp SourPls
1863.00000,2,1,0.0,5,Go dog go OhMyDog rururu
1866.00000,,2,0,3,!decklist
1866.50000,10,2,1.0,2,LOL
1870.00000,5,2,-1.0,5,ResidentSleeper / reporting for duty
1870.50000,10,1,1.0,2,LUL
1872.00000,8,1,2.0,5,Im 36 memes from golden Kappa
1874.00000,10,2,0.0,2,OhMyDog 🔨 cmonBruh
1876.00000,8,2,-1.0,5,@kaiserbowl druid DansGame
1877.00000,7,1,1.0,5,bb totems EleGiggle
1878.00000,5,2,0.0,5,FeelsBadMan
1879.00000,,2,0.0,5,again +4
1880.00000,3,1,0.0,5,decklist?
1880.33333,6,1,1.0,5,Im 30 levels away from legend Kappa
1880.66667,5,2,1.0,5,do you have 80 gold guest whisper me
1884.00000,5,2,0.0,5,"@Malloybear , SourPls"
1886.00000,10,2,-1.0,2,ResidentSleeper
1887.00000,3,1,3.0,5,Golden Kappa Check Kappa
1888.00000,10,2,-1.0,2,BibleThump
1893.00000,10,1,1.0,2,Kappa
1893.50000,6,1,1.0,5,"Believe in the me that believes in you, dog PogChamp"
1896.00000,10,1,1.0,2,Kappa
1896.25000,10,1,0.0,2,SMOrc
1896.50000,3,1,3.0,5,Golden Kappa Check Kappa
1896.75000,10,1,1.0,2,Kappa
1897.00000,8,1,2.0,5,"@Kaiserbowl, HOLY *** PogChamp"
1899.00000,10,1,1.0,2,Kappa
1900.00000,6,2,0.0,5,LEEEROYYYYYYYY
1900.50000,3,2,1.0,5,bolt value Kreygasm
1901.00000,10,1,1.0,2,Kappa
1904.00000,10,1,2.0,2,Kappa PogChamp
1905.00000,3,2,0.0,5,its not me stop whispering
1906.00000,10,1,1.0,2,Kappa
1906.50000,10,1,0.0,2,SMOrc
1909.00000,5,2,-1.0,5,who wants to be my slave
1910.00000,8,1,0.0,5,SMOrc BOLT
1911.00000,10,1,1.0,2,Kappa
1912.00000,10,1,1.0,2,Kappa
1913.00000,8,1,0.0,5,1 mana deal 0 damage Kappa
1915.00000,5,1,0.0,1,@HSdogdog how you tried tyhje brawl?
1917.00000,10,1,1.0,1,Kappa
1917.50000,10,1,1.0,2,Kappa
1918.00000,8,1,2.0,5,Kappa ... OhMyDog 🔫 UnSane Turn golden or the puppy gets it!
1919.00000,4,2,0.0,5,KingMe
1924.00000,10,1,1.0,2,Kappa
1924.33333,10,1,1.0,2,Kappa
1924.66667,10,1,1.0,2,Kappa
1929.00000,10,1,1.0,2,Kappa
1932.00000,10,1,1.0,2,Kappa
1933.00000,6,2,0.0,5,you only need 1 more reduction if you want 2nd rockbiter
1933.50000,10,1,1.0,2,Kappa
1937.00000,5,1,0.0,5,Did he take his shirt off ?
1939.00000,10,1,1.0,2,Kappa
1944.00000,8,2,0.0,5,yeah u missed it
1945.00000,8,1,0.0,5,"@hsdogdog combo cost 13, only need 3 reduced"
1946.00000,10,2,-1.0,2,ResidentSleeper
1947.00000,10,1,1.0,2,PogChamp
1950.00000,10,1,1.0,2,PogChamp
1952.00000,2,1,1.0,5,"@AboodValor, not yet but he said he would later tonight PogChamp"
1952.50000,8,2,0.0,5,@AboodValor yeha you just missed it KappaPridwe
1956.00000,5,2,0.0,5,"Dog, take my energy TakePLZ"
1960.00000,,2,0.0,5,@Freyasmite that is simply incorrect
1967.00000,6,2,1.0,5,"""i dont like player vs player"""
1968.00000,7,1,0.0,5,r9k FeelsBadMan
1968.50000,8,2,0.0,5,combo is 14 bruh
1970.00000,5,2,0.0,5,FeelsGoodMan 🔫
1971.00000,1,1,1.0,5,PVE EleGiggle
1971.33333,3,1,1.0,5,@ZalaeHS PogChamp lirikCLAP
1971.66667,5,1,1.0,5,STreamer lul
1973.00000,3,2,1.0,5,new brawl is fun
1973.33333,5,2,1.0,5,TAKE MY D TakeNRG
1973.66667,5,2,0.0,5,its 1 *** game and a pack
1975.00000,6,1,1.0,5,Almost all are pvp LUL
1975.33333,10,2,5.0,2,TakeNRG TakeNRG TakeNRG TakeNRG TakeNRG
1975.66667,5,1,1.0,5,playing against bots confirmed PogChamp
1976.00000,5,1,1.0,5,Dont have the time Kappa
1976.50000,3,1,1.0,5,only pve in HS LUL
1977.00000,7,2,-1.0,5,"ZalaeHS, stop lying FeelsBadMan"
1979.00000,2,2,0.0,5,only casuals play tabern brawl
1979.33333,,2,1.0,5,you rich ***
1979.66667,9,2,1.0,5,Dude your so stoned lol
1981.00000,3,2,1.0,5,@ZalaeHS Cheers for the buzzkill :)
1982.00000,5,2,-1.0,5,dog hates the free pack
1982.33333,3,1,1.0,5,"@ZalaeHS, please don't tease like that Kreygasm"
1982.66667,2,2,0.0,5,new brawl pretty cool
1985.00000,2,1,1.0,5,brawl? you mean the play-once-and-get-a-free-pack once a week thing? Kappa
1985.50000,9,1,0.0,5,@thepossum1 damn it lirikNOT Kappa
1987.00000,10,2,-1.0,2,BabyRage
1988.00000,5,2,0.0,5,But you get a free pack!
1989.00000,2,1,1.0,5,BRAWL IN 2016 LUL
1989.50000,8,2,0.0,5,He coined it on 5
1991.00000,6,2,0.0,5,mechwarper metaltooth...
1992.00000,1,1,1.0,5,PVE IN 2016 EleGiggle
1994.00000,5,1,0.0,5,@HSdogdog elise for cw matchups?
